"starch","glycerol","glucose","fructose","citrate","butyrate","ascorbic","acetate","rep_1","rep_2","rep_3","rep_4","mean","sd"
0,1,0,1,1,0,1,0,0.0129188490204375,0.0129801856134931,0.0214957044945272,0.0137820663229732,0.0152942013628578,0.00415299735572196
0,1,0,1,1,0,1,1,0.0247542279827007,0.0228347733575361,0.0281035424181832,0.0263014185748817,0.0254984905833254,0.00224204554663639
0,1,0,1,1,1,0,0,0.0305753365772949,0.0226435187527836,0.0327649534932709,0.0368216561262784,0.0307013662374069,0.00596269319035914
0,1,0,1,1,1,0,1,0.0338242855939397,0.0291484600593141,0.0372403441913475,0.0439258447159028,0.036034733640126,0.00621905607001954
0,1,0,1,1,1,1,0,0.0276468016517431,0.0271206850492098,0.0334024578239239,0.0303680750389595,0.0296345048909591,0.00288708900861734
0,1,0,1,1,1,1,1,0.0365104308910302,0.0291070784457178,0.0425587476845792,0.0389281478107,0.0367761012080068,0.00568491558714836
0,1,1,0,0,0,0,0,0.0113946928882428,0.0136298006949457,0.013460074525603,0.0149698119835767,0.0133635950230921,0.00147610775294287
0,1,1,0,0,0,0,1,0.0230603153098368,0.0177821662952285,0.0219879786599996,0.0216471184882056,0.0211193946883176,0.00230486418482811
0,1,1,0,0,0,1,0,0.00896346573748588,0.0140305375824745,0.0154186836191671,0.0152488523123352,0.0134153848128657,0.00303165551927367
0,1,1,0,0,0,1,1,0.0207496358302338,0.0178931580521535,0.0222893834024918,0.0232285370003745,0.0210401785713134,0.00233363654387239
0,1,1,0,0,1,0,0,0.0258498118281128,0.0191655932717203,0.0203251146788412,0.0221638008660023,0.0218760801611692,0.00292264490203122
0,1,1,0,0,1,0,1,0.0342520036531486,0.0240519951414817,0.02528172735836,0.0261937499392231,0.0274448690230533,0.00462216240418374
0,1,1,0,0,1,1,0,0.024891771342376,0.0193372235895821,0.0261092283648127,0.0235499332360184,0.0234720391331973,0.00294806002087837
0,1,1,0,0,1,1,1,0.0297294757215642,0.021062804908726,0.0290474824714007,0.0271515542409648,0.0267478293356639,0.00394381863381577
0,1,1,0,1,0,0,0,0.0262755611836755,0.0244414420964327,0.0313665248699302,0.0224642482861232,0.0261369441090404,0.00381799036625636
0,1,1,0,1,0,0,1,0.0390502395367786,0.0305696417682689,0.038694707282501,0.0351688948643397,0.035870870862972,0.00394454211560831
